sentence1,sentence2,similarity
תאמר לי איזה ביצועים נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
תאמר לי איזו ביצועים נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
תאמרי לי איזה ביצועים נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
תאמר לי איזו ביצועים נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
תאמרי לי איזו ביצועים נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
תומרי לי מה את יודעת לעשות,אילו בעלי חיים אתה אוהב?,negative
תומר לי מה הפעולות שאתה יודע לעשות?,אילו בעלי חיים אתה אוהב?,negative
תומרי לי מה הפעולות שאת יודעת לעשות?,אילו בעלי חיים אתה אוהב?,negative
תומר לי מה אתה יודע לבצע,אילו בעלי חיים אתה אוהב?,negative
תומרי לי מה את יודעת לבצע,אילו בעלי חיים אתה אוהב?,negative
תומר לי מה הפעולות שאתה יודע לבצע?,אילו בעלי חיים אתה אוהב?,negative
תומרי לי מה הפעולות שאת יודעת לבצע?,אילו בעלי חיים אתה אוהב?,negative
תומר לי איזה פעולות אתה יודע לבצע?,אילו בעלי חיים אתה אוהב?,negative
תומרי לי איזה פעולות את יודעת לבצע?,אילו בעלי חיים אתה אוהב?,negative
תומר לי איזו פעולות אתה יודע לבצע?,אילו בעלי חיים אתה אוהב?,negative
תומרי לי איזו פעולות את יודעת לבצע?,אילו בעלי חיים אתה אוהב?,negative
תומר לי מה הפעולות שאתה תומך בהן?,אילו בעלי חיים אתה אוהב?,negative
תומרי לי מה הפעולות שאת תומכת בהן?,אילו בעלי חיים אתה אוהב?,negative
תומר לי איזה פעולות נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
תומרי לי איזה פעולות נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
תומר לי איזו פעולות נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
תומרי לי איזו פעולות נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
תומר לי מה הביצועים שאתה תומך בהן?,אילו בעלי חיים אתה אוהב?,negative
תומרי לי מה הביצועים שאת תומכת בהן?,אילו בעלי חיים אתה אוהב?,negative
תומר לי איזה ביצועים נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
תומר לי איזו ביצועים נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
תומרי לי איזה ביצועים נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
תומר לי איזו ביצועים נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
תספר לי איזו ביצועים נתמכות על ידך?,אילו בעלי חיים אתה אוהב?,negative
ספר לי מה הפעולות שאתה יודע לעשות?,אילו בעלי חיים אתה אוהב?,negative
תספרי לי מה הפעולות שאת יודעת לעשות?,אילו בעלי חיים אתה אוהב?,negative
ספר לי מה אתה יודע לבצע,אילו בעלי חיים אתה אוהב?,negative
תספרי לי מה את יודעת לבצע,אילו בעלי חיים אתה אוהב?,negative
תספר לי מה הפעולות שאתה יודע לבצע?,אילו בעלי חיים אתה אוהב?,negative
ספרי לי מה הפעולות שאת יודעת לבצע?,אילו בעלי חיים אתה אוהב?,negative
תספר לי איזה פעולות אתה יודע לבצע?,אילו בעלי חיים אתה אוהב?,negative
ספרי לי איזה פעולות את יודעת לבצע?,אילו בעלי חיים אתה אוהב?,negative
ספר לי איזו פעולות אתה יודע לבצע?,אילו בעלי חיים אתה אוהב?,negative
תספרי לי איזו פעולות את יודעת לבצע?,אילו בעלי חיים אתה אוהב?,negative
מה אתה יודע לעשות?,מה זכרונות ילדות שלך?,negative
מה את יודעת לעשות?,מה זכרונות ילדות שלך?,negative
מה הפעולות שאתה יודע לעשות?,מה זכרונות ילדות שלך?,negative
מה הפעולות שאת יודעת לעשות?,מה זכרונות ילדות שלך?,negative
מה אתה יודע לבצע?,מה זכרונות ילדות שלך?,negative
מה את יודעת לבצע?,מה זכרונות ילדות שלך?,negative
מה הפעולות שאתה יודע לבצע?,מה זכרונות ילדות שלך?,negative
מה הפעולות שאת יודעת לבצע?,מה זכרונות ילדות שלך?,negative
איזה פעולות אתה יודע לבצע?,מה זכרונות ילדות שלך?,negative
איזה פעולות את יודעת לבצע?,מה זכרונות ילדות שלך?,negative
איזו פעולות אתה יודע לבצע?,מה זכרונות ילדות שלך?,negative
איזו פעולות את יודעת לבצע?,מה זכרונות ילדות שלך?,negative
מה הפעולות שאתה תומך בהן?,מה זכרונות ילדות שלך?,negative
מה הפעולות שאת תומכת בהן?,מה זכרונות ילדות שלך?,negative
איזה פעולות נתמכות על ידך?,מה זכרונות ילדות שלך?,negative
איזו פעולות נתמכות על ידך?,מה זכרונות ילדות שלך?,negative
מה הביצועים שאתה תומך בהן?,מה זכרונות ילדות שלך?,negative
מה הביצועים שאת תומכת בהן?,מה זכרונות ילדות שלך?,negative
איזה ביצועים נתמכות על ידך?,מה זכרונות ילדות שלך?,negative
איזו ביצועים נתמכות על ידך?,מה זכרונות ילדות שלך?,negative
תגיד לי מה אתה יודע לעשות,מה זכרונות ילדות שלך?,negative
תגידי לי מה את יודעת לעשות,מה זכרונות ילדות שלך?,negative
תגיד לי מה הפעולות שאתה יודע לעשות?,מה זכרונות ילדות שלך?,negative
תגידי לי מה הפעולות שאת יודעת לעשות?,מה זכרונות ילדות שלך?,negative
תגיד לי מה אתה יודע לבצע,מה זכרונות ילדות שלך?,negative
תגידי לי מה את יודעת לבצע,מה זכרונות ילדות שלך?,negative
תגיד לי מה הפעולות שאתה יודע לבצע?,מה זכרונות ילדות שלך?,negative
תגידי לי מה הפעולות שאת יודעת לבצע?,מה זכרונות ילדות שלך?,negative
תגיד לי איזה פעולות אתה יודע לבצע?,מה זכרונות ילדות שלך?,negative
תגידי לי איזה פעולות את יודעת לבצע?,מה זכרונות ילדות שלך?,negative
תגיד לי איזו פעולות אתה יודע לבצע?,מה זכרונות ילדות שלך?,negative
תגידי לי איזו פעולות את יודעת לבצע?,מה זכרונות ילדות שלך?,negative
תגיד לי מה הפעולות שאתה תומך בהן?,מה זכרונות ילדות שלך?,negative
תגידי לי מה הפעולות שאת תומכת בהן?,מה זכרונות ילדות שלך?,negative
תגיד לי איזה פעולות נתמכות על ידך?,מה זכרונות ילדות שלך?,negative
תגידי לי איזה פעולות נתמכות על ידך?,מה זכרונות ילדות שלך?,negative
תגיד לי איזו פעולות נתמכות על ידך?,מה זכרונות ילדות שלך?,negative
תגידי לי איזו פעולות נתמכות על ידך?,מה זכרונות ילדות שלך?,negative
תגיד לי מה הביצועים שאתה תומך בהן?,מה זכרונות ילדות שלך?,negative
תגידי לי מה הביצועים שאת תומכת בהן?,מה זכרונות ילדות שלך?,negative
תגיד לי איזה ביצועים נתמכות על ידך?,מה זכרונות ילדות שלך?,negative
תגיד לי איזו ביצועים נתמכות על ידך?,מה זכרונות ילדות שלך?,negative
תגידי לי איזה ביצועים נתמכות על ידך?,מה זכרונות ילדות שלך?,negative
תגידי לי איזו ביצועים נתמכות על ידך?,מה זכרונות ילדות שלך?,negative
תאמר לי מה אתה יודע לעשות,מה זכרונות ילדות שלך?,negative
תאמרי לי מה את יודעת לעשות,מה זכרונות ילדות שלך?,negative
תאמר לי מה הפעולות שאתה יודע לעשות?,מה זכרונות ילדות שלך?,negative
תאמרי לי מה הפעולות שאת יודעת לעשות?,מה זכרונות ילדות שלך?,negative
תאמר לי מה אתה יודע לבצע,מה זכרונות ילדות שלך?,negative
תאמרי לי מה את יודעת לבצע,מה זכרונות ילדות שלך?,negative
תאמר לי מה הפעולות שאתה יודע לבצע?,מה זכרונות ילדות שלך?,negative
תאמרי לי מה הפעולות שאת יודעת לבצע?,מה זכרונות ילדות שלך?,negative
תאמר לי איזה פעולות אתה יודע לבצע?,מה זכרונות ילדות שלך?,negative
תאמרי לי איזה פעולות את יודעת לבצע?,מה זכרונות ילדות שלך?,negative
תאמר לי איזו פעולות אתה יודע לבצע?,מה זכרונות ילדות שלך?,negative
