sentence1,sentence2,similarity
אני מרגיש קצת חולה,מה הפעולות שאתה יודע לעשות?,negative
אני חש חולה,מה הפעולות שאתה יודע לעשות?,negative
אני חשה חולה,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש קצת חולה,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש לבד,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה לבד,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש לא קשור לכאן,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה לא קשורה לכאן,מה הפעולות שאתה יודע לעשות?,negative
אני חש לא קשור לכאן,מה הפעולות שאתה יודע לעשות?,negative
אני חשה לא קשורה לכאן,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש בלחץ,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה בלחץ,מה הפעולות שאתה יודע לעשות?,negative
אני חש בלחץ,מה הפעולות שאתה יודע לעשות?,negative
אני בלחץ היום,מה הפעולות שאתה יודע לעשות?,negative
אני שמח היום,מה הפעולות שאתה יודע לעשות?,negative
אני עצוב היום,מה הפעולות שאתה יודע לעשות?,negative
אני מצטער טעיתי,מה הפעולות שאתה יודע לעשות?,negative
אני שמחה היום,מה הפעולות שאתה יודע לעשות?,negative
אני עצובה היום,מה הפעולות שאתה יודע לעשות?,negative
אני מצטערת כל כך,מה הפעולות שאתה יודע לעשות?,negative
אני חשה בלחץ,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש שמח,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה שמחה,מה הפעולות שאתה יודע לעשות?,negative
אני חש שמח,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש שמחה,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה מרוצה,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש מרוצה,מה הפעולות שאתה יודע לעשות?,negative
אני חשה מרוצה היום,מה הפעולות שאתה יודע לעשות?,negative
אני חש מרוצה היום,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה בודדה בעולם,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש בודד בעולם,מה הפעולות שאתה יודע לעשות?,negative
אני חשה בודדה בעולם,מה הפעולות שאתה יודע לעשות?,negative
אני חש בודד בעולם,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה לבד לפעמים,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש לבד לפעמים,מה הפעולות שאתה יודע לעשות?,negative
אני חשה לבד לפעמים,מה הפעולות שאתה יודע לעשות?,negative
אני חש לבד לפעמים,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה צער לפעמים,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש צער בעיקר בלילה,מה הפעולות שאתה יודע לעשות?,negative
אני חשה צער לעיתים קרובות,מה הפעולות שאתה יודע לעשות?,negative
אני חש צער לעיתים רחוקות,מה הפעולות שאתה יודע לעשות?,negative
אני לא מפחד בדרך כלל,מה הפעולות שאתה יודע לעשות?,negative
אני לא מפחדת מהמוות,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש שאכזבתי את משפחתי,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה שאכזבתי את המשפחה,מה הפעולות שאתה יודע לעשות?,negative
אני פוחד,מה הפעולות שאתה יודע לעשות?,negative
אני פוחדת,מה הפעולות שאתה יודע לעשות?,negative
אני חושש,מה הפעולות שאתה יודע לעשות?,negative
אני חוששת,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש פחד,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה פחד,מה הפעולות שאתה יודע לעשות?,negative
אני נרעש,מה הפעולות שאתה יודע לעשות?,negative
אני נרעשת,מה הפעולות שאתה יודע לעשות?,negative
אני לא רגוע,מה הפעולות שאתה יודע לעשות?,negative
אני לא רגועה,מה הפעולות שאתה יודע לעשות?,negative
אני מאוד פוחד,מה הפעולות שאתה יודע לעשות?,negative
אני מאוד פוחדת,מה הפעולות שאתה יודע לעשות?,negative
אני חושש נורא,מה הפעולות שאתה יודע לעשות?,negative
אני חוששת נרוא,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש פחד נוראי,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה פחד נוראי,מה הפעולות שאתה יודע לעשות?,negative
אני מאוד נרעש,מה הפעולות שאתה יודע לעשות?,negative
אני מאוד נרעשת,מה הפעולות שאתה יודע לעשות?,negative
אני מאוד לא רגוע,מה הפעולות שאתה יודע לעשות?,negative
אני מאוד לא רגועה,מה הפעולות שאתה יודע לעשות?,negative
זה ממש מלחיץ אותי,מה הפעולות שאתה יודע לעשות?,negative
זה ממש מפחיד אותי,מה הפעולות שאתה יודע לעשות?,negative
בדרך כלל זה נושא מפחיד,מה הפעולות שאתה יודע לעשות?,negative
לא מדברים על זה כי זה מפחיד,מה הפעולות שאתה יודע לעשות?,negative
אנשים לא אוהבים לדבר על מה שמפחיד אותם,מה הפעולות שאתה יודע לעשות?,negative
אני בטוח שכולם מפחדים,מה הפעולות שאתה יודע לעשות?,negative
אני בטוח שכולם בגילי חוששים,מה הפעולות שאתה יודע לעשות?,negative
לצערי החשש מלווה את חיינו,מה הפעולות שאתה יודע לעשות?,negative
לצערי כולנו מפחדים בגיל הזה,מה הפעולות שאתה יודע לעשות?,negative
זה מפחיד אותי,מה הפעולות שאתה יודע לעשות?,negative
זה מעורר בי קצת פחד,מה הפעולות שאתה יודע לעשות?,negative
אני יכול להבין למה מפחדים מזה,מה הפעולות שאתה יודע לעשות?,negative
היום זה לא מפחיד אבל מחר יכול להשתנות,מה הפעולות שאתה יודע לעשות?,negative
כל אחד מפחד ממשהו אחר,מה הפעולות שאתה יודע לעשות?,negative
משהו מטריד אותי,מה הפעולות שאתה יודע לעשות?,negative
לא ברור לי מה מטריד אותי,מה הפעולות שאתה יודע לעשות?,negative
הייתי שמח לדבר,מה הפעולות שאתה יודע לעשות?,negative
קשה לי לדבר על מה שאני מרגיש,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש מרוחק מעצמי,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש זקן,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה זקנה,מה הפעולות שאתה יודע לעשות?,negative
אני יודע שזה לא רציונלי מצידי לפחד,מה הפעולות שאתה יודע לעשות?,negative
אני רוצה לדבר על זה,מה הפעולות שאתה יודע לעשות?,negative
בלילה בעיקר עולות מחשבות של חשש,מה הפעולות שאתה יודע לעשות?,negative
אני חושב שהגזמתי בתגובתי,מה הפעולות שאתה יודע לעשות?,negative
כשאני לבד אני חושש,מה הפעולות שאתה יודע לעשות?,negative
כשאני לבד אני יותר מפחד,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש שעליתי במשקל,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה שמנה,מה הפעולות שאתה יודע לעשות?,negative
אני מרגישה תסכול,מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש תסכול,מה הפעולות שאתה יודע לעשות?,negative
"אתה מרגיש עכשיו הקלה, זה נכון?",מה הפעולות שאתה יודע לעשות?,negative
אני מרגיש בר מזל,כיצד נברך על אירוע משמח?,negative
אני מרגישה ברת מזל,כיצד נברך על אירוע משמח?,negative
אני חש בר מזל,כיצד נברך על אירוע משמח?,negative
אני חשה ברת מזל,כיצד נברך על אירוע משמח?,negative
